time_index,tx_controls_0,battery_0,magnetometer_0,tx_controls_4,servos_3,servos_5,servos_2,servos_4,mode_1,time_actual,magnetometer_2,global_position_latitude,velocity_z,position_z,attitude_pitch,velocity_x,servos_0,tx_controls_7,mode_2,attitude_roll,axis_rate_roll,wind_y,global_position_longitude,tx_controls_1,velocity_y,mode_0,axis_rate_yaw,attitude_yaw,position_x,tx_controls_3,tx_controls_5,altitude_gps,acceleration_x,position_y,servos_6,servos_1,wind_x,time_flight,airspeed_0,altitude_baro,tx_controls_2,acceleration_y,tx_controls_6,magnetometer_1,acceleration_z,gps_sat_count_0,axis_rate_pitch,current_0,servos_7,rpm_1,rpm_0,battery_1,current_1,current_3,airspeed_1,current_2
1.000026,1500.0,21.03524398803711,92.0,0.0,0.0,0.0,0.0,0.0,0.0,8.335211,503.0,39.8421401,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,-3.331372898386368e-05,0.0,-105.21264749999999,1500.0,0.0,0.0,-6.6121392951580205e-06,0.0,0.0,1500.0,0.0,1810.6000000000001,1.1500887870788574,0.0,0.0,0.0,0.0,8.354215,0.0,-1.207311749458313,0.0,-0.19895118474960327,0.0,-70.0,-9.164849281311035,18.0,-6.425710196304411e-07,-0.7725538015365601,0.0,,,,,,,
1.1000169999999994,1500.0,21.037338256835938,92.0,0.0,0.0,0.0,0.0,0.0,0.0,8.414743999999999,501.0,39.8421401,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,3.475400027853152e-05,0.0,-105.21264749999999,1500.0,0.0,0.0,-2.219699214937521e-05,0.0,0.0,1500.0,0.0,1810.6000000000001,1.152005910873413,0.0,0.0,0.0,0.0,8.454206,0.0,-1.1697509288787842,0.0,-0.14455944299697876,0.0,-69.0,-9.16786003112793,18.0,1.4523482929613879e-05,-0.764336109161377,0.0,,,,,,,
1.200035999999999,1500.0,21.032102584838867,92.0,0.0,0.0,0.0,0.0,0.0,0.0,8.535722999999999,504.0,39.8421393,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,-4.3953341182291164e-05,0.0,-105.2126468,1500.0,0.0,0.0,1.5316743146689165e-05,0.0,0.0,1500.0,0.0,1810.47,1.1552622318267822,0.0,0.0,0.0,0.0,8.554224999999999,0.0,-1.3038966655731201,0.0,-0.16615988314151764,0.0,-73.0,-9.185420989990234,18.0,-4.643456402724554e-06,-0.7684448957443237,0.0,,,,,,,
1.3000179999999997,1500.0,21.036291122436523,95.0,0.0,0.0,0.0,0.0,0.0,0.0,8.614723999999999,497.0,39.8421393,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,2.922876187620602e-05,0.0,-105.2126468,1500.0,0.0,0.0,-1.8314141905140636e-06,0.0,0.0,1500.0,0.0,1810.47,1.1648989915847778,0.0,0.0,0.0,0.0,8.654207,0.0,-1.0892634391784668,0.0,-0.1705097258090973,0.0,-75.0,-9.159858703613281,18.0,2.728576487909002e-05,-0.7629661560058594,0.0,,,,,,,
1.4000299999999992,1500.0,21.027563095092773,94.0,0.0,0.0,0.0,0.0,0.0,0.0,8.735223,503.0,39.8421387,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,-3.554884430761068e-05,0.0,-105.21264599999999,1500.0,0.0,0.0,1.2663415101116336e-05,0.0,0.0,1500.0,0.0,1810.33,1.1614090204238892,0.0,0.0,0.0,0.0,8.754218999999999,0.0,-1.073166012763977,0.0,-0.13045166432857513,0.0,-72.0,-9.162223815917969,18.0,1.5064643756848788e-05,-0.7707278728485107,0.0,,,,,,,
1.500057,1500.0,21.03524398803711,94.0,0.0,0.0,0.0,0.0,0.0,0.0,8.814093,500.0,39.8421387,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,-1.6448307233256315e-05,0.0,-105.21264599999999,1500.0,0.0,0.0,-1.4808068244051983e-05,0.0,0.0,1500.0,0.0,1810.33,1.1484911441802979,0.0,0.0,0.0,0.0,8.854246,0.0,-1.1590192317962646,0.0,-0.19352585077285767,0.0,-74.0,-9.17485523223877,18.0,2.2403639487225027e-05,-0.7670754790306091,0.0,,,,,,,
1.6000069999999997,1500.0,21.032102584838867,93.0,0.0,0.0,0.0,0.0,0.0,0.0,8.93517,504.0,39.8421381,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,6.2170594734182666e-06,0.0,-105.2126449,1500.0,0.0,0.0,-7.039949877090711e-06,0.0,0.0,1500.0,0.0,1810.29,1.1713571548461914,0.0,0.0,0.0,0.0,8.954196,0.0,-1.1482876539230347,0.0,-0.13964563608169556,0.0,-71.0,-9.160181045532227,18.0,8.693575582635671e-06,-0.7711843252182007,0.0,,,,,,,
1.7000340000000005,1500.0,21.03524398803711,95.0,0.0,0.0,0.0,0.0,0.0,0.0,9.014228,500.0,39.8421381,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,-3.946734352883173e-05,0.0,-105.2126449,1500.0,0.0,0.0,8.360799308469706e-06,0.0,0.0,1500.0,0.0,1810.29,1.1524232625961304,0.0,0.0,0.0,0.0,9.054223,0.0,-1.3253599405288696,0.0,-0.16916212439537048,0.0,-73.0,-9.175362586975098,18.0,9.836835902429627e-06,-0.764336109161377,0.0,,,,,,,
1.8000360000000004,1500.0,21.033382415771484,92.0,0.0,0.0,0.0,0.0,0.0,0.0,9.135175,500.0,39.842137699999995,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,1.2771126508363711e-05,0.0,-105.212644,1500.0,0.0,0.0,-3.3601618689911213e-07,0.0,0.0,1500.0,0.0,1810.26,1.1622161865234375,0.0,0.0,0.0,0.0,9.154225,0.0,-1.2448725700378418,0.0,-0.16272933781147003,0.0,-73.0,-9.183290481567383,18.0,2.119247335475442e-05,-0.7707278728485107,0.0,,,,,,,
1.9000240000000002,1500.0,21.03524398803711,92.0,0.0,0.0,0.0,0.0,0.0,0.0,9.214212999999999,502.0,39.842137699999995,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,-3.1148421266296376e-05,0.0,-105.212644,1500.0,0.0,0.0,8.757325285685736e-06,0.0,0.0,1500.0,0.0,1810.26,1.17244553565979,0.0,0.0,0.0,0.0,9.254213,0.0,-1.207311749458313,0.0,-0.15137483179569244,0.0,-73.0,-9.18143367767334,18.0,2.4058612296501312e-06,-0.7657055258750916,0.0,,,,,,,
2.0000090000000004,1500.0,21.030006408691406,92.0,0.0,0.0,0.0,0.0,0.0,0.0,9.335198,503.0,39.8421373,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,-1.1434977900030048e-06,0.0,-105.21264339999999,1500.0,0.0,0.0,-1.811125497789527e-05,0.0,0.0,1500.0,0.0,1810.23,1.1437251567840576,0.0,0.0,0.0,0.0,9.354198,0.0,-1.1321901082992554,0.0,-0.17540636658668518,0.0,-70.0,-9.173839569091797,18.0,7.782208096712214e-06,-0.7698143720626831,0.0,,,,,,,
2.1000309999999995,1500.0,21.028961181640625,92.0,0.0,0.0,0.0,0.0,0.0,0.0,9.414757999999999,507.0,39.8421373,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,1.5028053534306451e-05,0.0,-105.21264339999999,1500.0,0.0,0.0,-1.9348209105174292e-05,0.0,0.0,1500.0,0.0,1810.23,1.167252540588379,0.0,0.0,0.0,0.0,9.45422,0.0,-1.142921805381775,0.0,-0.1446727216243744,0.0,-72.0,-9.156875610351562,18.0,4.728667317180535e-06,-0.764336109161377,0.0,,,,,,,
2.2000279999999997,1500.0,21.0345458984375,94.0,0.0,0.0,0.0,0.0,0.0,0.0,9.535718,512.0,39.8421368,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,-2.6391379433870058e-05,0.0,-105.2126428,1500.0,0.0,0.0,-2.8861702523218565e-06,0.0,0.0,1500.0,0.0,1810.2,1.1539967060089111,0.0,0.0,0.0,0.0,9.554217,0.0,-1.2287750244140625,0.0,-0.16199782490730286,0.0,-73.0,-9.177393913269043,18.0,1.491890155911713e-05,-0.7692059278488159,0.0,,,,,,,
2.300025999999999,1500.0,21.03838539123535,94.0,0.0,0.0,0.0,0.0,0.0,0.0,9.614773,508.0,39.8421368,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,2.0171374821901934e-05,0.0,-105.2126428,1500.0,0.0,0.0,-7.325543995454311e-06,0.0,0.0,1500.0,0.0,1810.2,1.149819016456604,0.0,0.0,0.0,0.0,9.654214999999999,0.0,-1.0946292877197266,0.0,-0.17203649878501892,0.0,-73.0,-9.17780590057373,18.0,3.2271706150858676e-06,-0.764336109161377,0.0,,,,,,,
2.400008999999999,1500.0,21.032102584838867,90.0,0.0,0.0,0.0,0.0,0.0,0.0,9.735189,507.0,39.842136499999995,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,-2.9745161799034e-05,0.0,-105.2126425,1500.0,0.0,0.0,1.1031453790043856e-05,0.0,0.0,1500.0,0.0,1810.18,1.1723177433013916,0.0,0.0,0.0,0.0,9.754197999999999,0.0,-1.0999951362609863,0.0,-0.15828968584537506,0.0,-70.0,-9.192456245422363,18.0,2.885869033425674e-06,-0.7711843252182007,0.0,,,,,,,
2.500026,1500.0,21.03838539123535,93.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8142,503.0,39.842136499999995,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,3.824975579554234e-06,0.0,-105.2126425,1500.0,0.0,0.0,-3.309829042268127e-06,0.0,0.0,1500.0,0.0,1810.18,1.1682896614074707,0.0,0.0,0.0,0.0,9.854215,0.0,-1.1375559568405151,0.0,-0.16825303435325623,0.0,-70.0,-9.175715446472168,18.0,2.1203737823964777e-05,-0.7684448957443237,0.0,,,,,,,
2.6000359999999993,1500.0,21.039201736450195,94.0,0.0,0.0,0.0,0.0,0.0,0.0,9.93521,509.0,39.8421362,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,-7.467692900653769e-06,0.0,-105.21264199999999,1500.0,0.0,0.0,3.4655193369176348e-06,0.0,0.0,1500.0,0.0,1810.1200000000001,1.1636313199996948,0.0,0.0,0.0,0.0,9.954225,0.0,-1.2341408729553223,0.0,-0.15419557690620422,0.0,-74.0,-9.174215316772461,18.0,8.89143017327989e-06,-0.7707278728485107,0.0,,,,,,,
2.700011,1500.0,21.03838539123535,95.0,0.0,0.0,0.0,0.0,0.0,0.0,10.014757999999999,504.0,39.8421362,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,-7.972028828904458e-06,0.0,-105.21264199999999,1500.0,0.0,0.0,-1.2012573006803704e-05,0.0,0.0,1500.0,0.0,1810.1200000000001,1.157273530960083,0.0,0.0,0.0,0.0,10.0542,0.0,-1.2448725700378418,0.0,-0.17130902409553528,0.0,-74.0,-9.179084777832031,18.0,1.0780404856657619e-05,-0.7670754790306091,0.0,,,,,,,
2.8000799999999995,1500.0,21.03838539123535,95.0,0.0,0.0,0.0,0.0,0.0,0.0,10.135326,500.0,39.842135999999996,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,9.725588093908689e-06,0.0,-105.21264149999999,1500.0,0.0,0.0,-1.5039871677373197e-05,0.0,0.0,1500.0,0.0,1810.08,1.1584419012069702,0.0,0.0,0.0,0.0,10.154269,0.0,-1.2019459009170532,0.0,-0.15959292650222778,0.0,-73.0,-9.168535232543945,18.0,-1.0866307863434085e-06,-0.7711843252182007,0.0,,,,,,,
2.90001,1500.0,21.036291122436523,95.0,0.0,0.0,0.0,0.0,0.0,0.0,10.214198,504.0,39.842135999999996,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,-2.6644289524146032e-05,0.0,-105.21264149999999,1500.0,0.0,0.0,5.785650011419045e-06,0.0,0.0,1500.0,0.0,1810.08,1.1673773527145386,0.0,0.0,0.0,0.0,10.254199,0.0,-0.9551177024841309,0.0,-0.17720265686511993,0.0,-75.0,-9.181523323059082,18.0,4.477076900921901e-06,-0.7684448957443237,0.0,,,,,,,
3.0000350000000005,1500.0,21.03687286376953,97.0,0.0,0.0,0.0,0.0,0.0,0.0,10.335172,504.0,39.8421357,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,-6.082530949130325e-06,0.0,-105.2126411,1500.0,0.0,0.0,-1.990561949815773e-05,0.0,0.0,1500.0,0.0,1810.04,1.1644763946533203,0.0,0.0,0.0,0.0,10.354224,0.0,-1.0248734951019287,0.0,-0.17319007217884064,0.0,-74.0,-9.163956642150879,18.0,2.7460658767297075e-05,-0.7676844596862793,0.0,,,,,,,
3.1000060000000005,1500.0,21.037338256835938,98.0,0.0,0.0,0.0,0.0,0.0,0.0,10.414742,504.0,39.8421357,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,-2.3362102776147555e-05,0.0,-105.2126411,1500.0,0.0,0.0,-5.590212283351615e-06,0.0,0.0,1500.0,0.0,1810.04,1.1518011093139648,0.0,0.0,0.0,0.0,10.454195,0.0,-1.019507646560669,0.0,-0.14527972042560577,0.0,-72.0,-9.154192924499512,18.0,1.351995617631559e-06,-0.7684448957443237,0.0,,,,,,,
3.200127,1500.0,21.037338256835938,99.0,0.0,0.0,0.0,0.0,0.0,0.0,10.535741,504.0,39.8421354,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,-7.868087991414861e-06,0.0,-105.21264079999999,1500.0,0.0,0.0,8.432129009796807e-08,0.0,0.0,1500.0,0.0,1810.03,1.15008544921875,0.0,0.0,0.0,0.0,10.554316,0.0,-0.9873126745223999,0.0,-0.1782907098531723,0.0,-73.0,-9.167976379394531,18.0,1.6048646141323192e-05,-0.7684448957443237,0.0,,,,,,,
3.299999999999999,1500.0,21.037338256835938,95.0,0.0,0.0,0.0,0.0,0.0,0.0,10.61474,498.0,39.8421354,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,-1.2537777867821273e-05,0.0,-105.21264079999999,1500.0,0.0,0.0,-1.4985104189738298e-06,0.0,0.0,1500.0,0.0,1810.03,1.1614322662353516,0.0,0.0,0.0,0.0,10.654188999999999,0.0,-0.9819468855857849,0.0,-0.16491644084453583,0.0,-72.0,-9.159042358398438,18.0,1.0927029884813502e-05,-0.7711843252182007,0.0,,,,,,,
3.4000369999999993,1500.0,21.035709381103516,94.0,0.0,0.0,0.0,0.0,0.0,0.0,10.735183,501.0,39.8421351,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,-2.283533035777144e-05,0.0,-105.21264049999999,1500.0,0.0,0.0,8.018366759065245e-06,0.0,0.0,1500.0,0.0,1810.02,1.1747394800186157,0.0,0.0,0.0,0.0,10.754226,0.0,-1.073166012763977,0.0,-0.17241427302360535,0.0,-68.0,-9.168822288513184,18.0,5.521526755657023e-06,-0.7737717628479004,0.0,,,,,,,
3.499993,1500.0,21.03314781188965,92.0,0.0,0.0,0.0,0.0,0.0,0.0,10.814193,503.0,39.8421351,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,3.1303165489792194e-06,0.0,-105.21264049999999,1500.0,0.0,0.0,-4.5170409782845475e-06,0.0,0.0,1500.0,0.0,1810.02,1.1509257555007935,0.0,0.0,0.0,0.0,10.854182,0.0,-1.0463368892669678,0.0,-0.16144363582134247,0.0,-71.0,-9.164041519165039,18.0,8.083892790074754e-06,-0.7766625881195068,0.0,,,,,,,
3.6001569999999994,1500.0,21.03524398803711,94.0,0.0,0.0,0.0,0.0,0.0,0.0,10.936572,500.0,39.8421349,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,-1.504860245374349e-05,0.0,-105.21264029999999,1500.0,0.0,0.0,-3.938666918429448e-06,0.0,0.0,1500.0,0.0,1810.01,1.1771305799484253,0.0,0.0,0.0,0.0,10.954346,0.0,-1.0034102201461792,0.0,-0.15614256262779236,0.0,-72.0,-9.1715087890625,18.0,6.67395571132972e-06,-0.7698143720626831,0.0,,,,,,,
3.7000460000000004,1500.0,21.036291122436523,91.0,0.0,0.0,0.0,0.0,0.0,0.0,11.014236,496.0,39.8421349,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,-7.236230306926719e-06,0.0,-105.21264029999999,1500.0,0.0,0.0,-9.595769543587847e-08,0.0,0.0,1500.0,0.0,1810.01,1.1428756713867188,0.0,0.0,0.0,0.0,11.054235,0.0,-1.083897590637207,0.0,-0.17384213209152222,0.0,-73.0,-9.173065185546875,18.0,9.50130344996571e-06,-0.7739237546920776,0.0,,,,,,,
3.8001570000000005,1500.0,21.039201736450195,95.0,0.0,0.0,0.0,0.0,0.0,0.0,11.135216999999999,501.0,39.8421346,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,1.1984029341655004e-06,0.0,-105.2126397,1500.0,0.0,0.0,-1.5518338337588844e-05,0.0,0.0,1500.0,0.0,1810.0,1.1605361700057983,0.0,0.0,0.0,0.0,11.154346,0.0,-1.051702618598938,0.0,-0.17758259177207947,0.0,-72.0,-9.176170349121094,18.0,1.7217493304689664e-05,-0.7722492814064026,0.0,,,,,,,
3.9001669999999997,1500.0,21.040481567382812,94.0,0.0,0.0,0.0,0.0,0.0,0.0,11.214372,498.0,39.8421346,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,-3.0872555553159904e-05,0.0,-105.2126397,1500.0,0.0,0.0,4.428806191840415e-06,0.0,0.0,1500.0,0.0,1810.0,1.1465210914611816,0.0,0.0,0.0,0.0,11.254356,0.0,-0.7458503842353821,0.0,-0.16389979422092438,0.0,-68.0,-9.168862342834473,18.0,1.4726522752116833e-05,-0.7684448957443237,0.0,,,,,,,
4.000171999999999,1500.0,21.0394344329834,94.0,0.0,0.0,0.0,0.0,0.0,0.0,11.335224,499.0,39.8421343,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,-1.0604813034616913e-05,0.0,-105.212639,1500.0,0.0,0.0,-5.346502322329701e-06,0.0,0.0,1500.0,0.0,1810.02,1.1547693014144897,0.0,0.0,0.0,0.0,11.354360999999999,0.0,-0.885361909866333,0.0,-0.16455678641796112,0.0,-75.0,-9.179206848144531,18.0,1.9391426143432642e-05,-0.7684448957443237,0.0,,,,,,,
4.100152,1500.0,21.0394344329834,93.0,0.0,0.0,0.0,0.0,0.0,0.0,11.414747,504.0,39.8421343,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,-2.917134437342545e-05,0.0,-105.212639,1500.0,0.0,0.0,-7.4539622969729805e-06,0.0,0.0,1500.0,0.0,1810.02,1.1531378030776978,0.0,0.0,0.0,0.0,11.454341,0.0,-0.853166937828064,0.0,-0.16838233172893524,0.0,-72.0,-9.159086227416992,18.0,-1.0469728804641916e-06,-0.764336109161377,0.0,,,,,,,
4.200141,1500.0,21.039201736450195,94.0,0.0,0.0,0.0,0.0,0.0,0.0,11.535749,503.0,39.842134,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,-4.985117872391401e-06,0.0,-105.21263839999999,1500.0,0.0,0.0,-3.140278868711729e-06,0.0,0.0,1500.0,0.0,1810.05,1.159470796585083,0.0,0.0,0.0,0.0,11.55433,0.0,-1.0892634391784668,0.0,-0.1659783273935318,0.0,-74.0,-9.167503356933594,18.0,1.0004946523959413e-05,-0.7676844596862793,0.0,,,,,,,
4.300148999999999,1500.0,21.04257583618164,93.0,0.0,0.0,0.0,0.0,0.0,0.0,11.614747,504.0,39.842134,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,-1.354723299504426e-05,0.0,-105.21263839999999,1500.0,0.0,0.0,-3.0458856035200146e-06,0.0,0.0,1500.0,0.0,1810.05,1.162719964981079,0.0,0.0,0.0,0.0,11.654338,0.0,-0.9336544275283813,0.0,-0.1643161177635193,0.0,-71.0,-9.165225982666016,18.0,5.310696386424304e-06,-0.7657055258750916,0.0,,,,,,,
4.400172999999999,1500.0,21.03838539123535,95.0,0.0,0.0,0.0,0.0,0.0,0.0,11.735225999999999,498.0,39.8421336,0.0,0.0,0.01064650843716541,0.0,0.0,0.0,0.0,0.0005235987755982988,-1.1608663356948707e-05,0.0,-105.212638,1500.0,0.0,0.0,-1.5831894509573104e-05,0.0,0.0,1500.0,0.0,1810.07,1.1555031538009644,0.0,0.0,0.0,0.0,11.754361999999999,0.0,-1.1321901082992554,0.0,-0.18170177936553955,0.0,-69.0,-9.169941902160645,18.0,1.0726457720653977e-05,-0.7698143720626831,0.0,,,,,,,
